affy_probe	gene_symbol
1374682_at	Sox13
1391761_at	Chit1
1379254_at	Tmem183a
1388373_at	Adipor1
1371935_at	Tmem9
1385034_at	Lhx9
1398217_at	Zbtb41
1393581_at	Aspm
214777_at	IGKV4-1
1394472_at	Rgl1
1395145_at	Rgl1
1373848_at	Tsen15
1389892_at	RGD1309104
1390502_at	RGD1309104
1392450_at	Edem3
1383076_at	RGD1308695
1390868_at	RGD1308695
rc_AA799539_at	Ivns1abp
1389521_at	Ivns1abp
1393672_at	Hmcn1
1376456_at	Nmnat2
236538_at	GRIA2
241172_at	GRIA2
40746_at	GRIA2
205358_at	GRIA2
73227_r_at	GRIA2
73450_at	GRIA2
91659_at	GRIA2
1374555_at	Acbd6
1377899_at	RGD1304982
rc_AA859719_at	Mrps14
1377937_at	Mrps14
1383090_at	Mrps14
1392912_at	Cacybp
1392979_at	Cacybp
1398608_at	Cenpl
1389472_at	Mettl13
1374462_at	Kifap3
1389556_at	Kifap3
1391618_at	Kifap3
1390863_at	Slc19a2
1371732_at	Dpt
1373947_at	Dpt
rc_H31118_at	Dcaf6
1377807_a_at	Dcaf6
1377808_at	Dcaf6
1384402_a_at	Dcaf6
1385546_at	Dcaf6
1386473_at	Dcaf6
1390852_x_at	Dcaf6
1394234_x_at	Dcaf6
1395232_at	Dcaf6
1396904_at	Dcaf6
1371379_at	Brp44
rc_AA858607_at	Creg1
1375428_at	Creg1
1381968_at	Creg1
1373391_at	Tmco1
rc_AA892234_at	Mgst3
1388300_at	Mgst3
90951_at	GRIA3
230144_at	GRIA3
35048_at	GRIA3
35049_g_at	GRIA3
206730_at	GRIA3
208032_s_at	GRIA3
217565_at	GRIA3
67453_at	GRIA3
42957_at	GRIA3
1569290_s_at	GRIA3
X73371_at	Fcgr2b
1371079_at	Fcgr2b
1371311_at	Sdhc
1371482_at	Ndufs2
rc_AA859700_at	Ppox
rc_AA859700_g_at	Ppox
1377079_a_at	Ppox
1388324_at	Nit1
1398049_at	Nit1
1375493_at	Vangl2
1392667_at	Vangl2
1376360_at	Nhlh1
1367511_at	Ncstn
1396543_at	Ncstn
rc_AA800315_at	Pex19
1382028_at	Pex19
1383464_at	Pex19
1388350_at	Pex19
1378443_at	Slamf9
1385483_at	Vsig8
rc_AI639523_at	Spta1
1386212_at	Spta1
1378163_at	Grem2
1380799_at	Grem2
1375587_at	Adss
1399050_at	Adss
1375280_at	Pppde1
1375646_at	Efcab2
1384412_at	Efcab2
1384747_at	Gpr137b
1385025_a_at	Gpr137b
1393148_at	Gpr137b
73453_at	GRIA4
238663_x_at	GRIA4
208464_at	GRIA4
71374_at	GRIA4
78372_at	GRIA4
84532_at	GRIA4
43912_at	GRIA4
49741_at	GRIA4
1569178_at	GRIA4
59753_r_at	GRIA4
1383171_at	Tfb2m
1372552_at	Acbd3
1373347_at	Acbd3
1394734_at	Acbd3
1373209_at	RGD1305572
1377102_at	Tmem63a
rc_AA893753_at	Nvl
1389314_at	Nvl
1389980_at	Cnih4
1374219_at	Disp1
1383454_a_at	Rps6kc1
1390689_at	Rps6kc1
1374502_at	Rab3gap2
1373418_at	Eprs
1382040_at	Eprs
1382648_at	Eprs
1383455_at	Eprs
1372281_at	Lyplal1
1371904_at	Smyd2
1388578_at	LOC289378
rc_AA892005_at	Nenf
1375381_at	Nenf
1379424_at	Ints7
1382093_at	Ints7
1385105_at	Ints7
1393238_at	Ints7
rc_AA893235_at	G0s2
1388395_at	G0s2
1384355_at	Plxna2
1392157_at	Plxna2
1381327_a_at	Cr2
1381328_at	Cr2
1385700_at	Cr2
1392233_at	Cr2
1391206_at	RGD1311892
76415_r_at	GRID1
231977_at	GRID1
1555267_at	GRID1
1555268_a_at	GRID1
1384039_at	Camsap1l1
1392468_at	Camsap1l1
1397201_at	Camsap1l1
1383635_at	Ddx59
rc_AA892881_at	Atp6v1g3
1383893_at	Atp6v1g3
1386166_at	Atp6v1g3
1383614_at	Nuak2
1375846_at	Xpr1
rc_AI070108_at	Glmn
1381564_at	Glmn
1392320_s_at	Glmn
1392400_at	Glmn
1384869_at	Ephx4
1394977_at	Ephx4
1392755_at	Lrrc8c
1393217_at	Abcg3l1
1374440_at	Hsd17b11
1375851_at	Klhl8
1383049_at	Klhl8
1377848_at	Fam175a
1379378_at	Mrps18c
1380447_a_at	Mrps18c
1381876_at	Fras1
1389125_at	Mrpl1
221364_at	GRID2
89790_at	GRID2
1388370_at	Ccni
1392937_at	Ccni
1396703_at	Ccdc158
1382921_at	Sdad1
1390704_at	Sdad1
rc_AA800053_at	Rchy1
1388651_at	Rchy1
40113_at	TRIB2
717_at	TRIB2
202478_at	TRIB2
202479_s_at	TRIB2
39587_at	CCDC22
206016_at	CCDC22
214037_s_at	CCDC22
1367488_at	Ankrd17
1391416_at	Ankrd17
1399008_at	Ankrd17
1389596_at	Cox18
X77815_at	Vcsa2
1371169_at	Vcsa2
1385207_at	RGD1310384
34008_at	REM1
210300_at	REM1
70390_r_at	DEXI
84538_at	DEXI
41637_at	DEXI
203733_at	DEXI
67214_at	DEXI
83562_at	DEXI
88987_at	DEXI
218291_at	LAMTOR2
45731_at	LAMTOR2
1371357_at	Igfbp7
1372083_at	Polr2b
1372804_at	RGD1359460
1374378_at	Arl9
219819_s_at	MRPS28
53106_at	MRPS28
236998_at	CCDC56
218026_at	CCDC56
78634_at	CCDC56
44713_at	CCDC56
1389621_at	Fip1l1
1375194_at	Usp46
1383771_at	Usp46
1393115_at	Usp46
236348_at	TMEM176B
220532_s_at	TMEM176B
52922_at	TMEM176B
1388612_at	Ociad1
80389_at	GRN
41198_at	GRN
200678_x_at	GRN
211284_s_at	GRN
216041_x_at	GRN
218774_at	DCPS
54630_at	DCPS
1373294_at	Commd8
L08491cds_at	Gabra2
1397614_at	Gabra2
1373669_at	Gnpda2
235197_s_at	OSTM1
235198_at	OSTM1
243287_s_at	OSTM1
218196_at	OSTM1
61647_at	OSTM1
65706_at	OSTM1
1373063_at	Ube2k
1375965_at	Ube2k
1383515_at	Ube2k
1385259_at	Ube2k
1373769_at	Pgm2
1383357_a_at	Rell1
218030_at	GIT1
43804_i_at	GIT1
43805_f_at	GIT1
43948_at	GIT1
65952_at	GIT1
219932_at	SLC27A6
64695_at	SLC27A6
1383807_at	Tbc1d19
1396309_at	Tbc1d19
78583_at	SNX24
222716_s_at	SNX24
233883_at	SNX24
239693_at	SNX24
239739_at	SNX24
218705_s_at	SNX24
82719_at	SNX24
63782_at	SNX24
1383824_at	Ldb2
1376579_at	Lap3
219820_at	SLC6A16
46157_at	SLC6A16
1569940_at	SLC6A16
1398628_at	Gba3
84175_at	BZW2
217809_at	BZW2
74825_at	BZW2
46747_s_at	BZW2
64431_r_at	BZW2
1398937_at	Dhx15
35855_s_at	GRIK1
35856_r_at	GRIK1
35857_at	GRIK1
207242_s_at	GRIK1
214611_at	GRIK1
85720_at	C11orf54
223268_at	C11orf54
229851_s_at	C11orf54
86279_at	C11orf54
46312_at	C11orf54
1559623_at	C11orf54
66003_at	C11orf54
1389510_at	Lyar
220268_at	C11orf67
221599_at	C11orf67
221600_s_at	C11orf67
63028_at	C11orf67
1392914_at	Evc
1383851_at	Ccdc96
1392987_at	Tada2b
217927_at	SPCS1
56457_at	SPCS1
1374764_at	Nop14
1380107_a_at	Nat8l
1383381_at	RGD1560394
32221_at	MRPS18B
208907_s_at	MRPS18B
217408_at	MRPS18B
1384741_at	Pla2g3
1372684_at	Smtn
1396885_at	Smtn
1389357_at	Morc2
1392303_at	Morc2
217926_at	C19orf53
73651_f_at	C19orf53
57156_at	C19orf53
1389238_at	Pes1
1388661_at	Mtp18
1389289_at	Ewsr1
1372049_at	Rhbdd3
1371249_at	Xbp1
1384827_at	Polm
1373935_at	Pold2
rc_AA891242_at	Myl7
rc_AA891242_g_at	Myl7
1371315_at	Myl7
224160_s_at	ACAD9
239976_at	ACAD9
80722_at	ACAD9
54100_at	ACAD9
63216_at	ACAD9
222466_s_at	MRPL42
217919_s_at	MRPL42
52102_at	MRPL42
56992_at	MRPL42
1398638_at	Fignl1
218477_at	TMEM14A
55665_at	TMEM14A
1389389_at	Ddx56
1372288_at	Zmiz2
rc_AA875126_at	Myo1g
rc_AA875126_g_at	Myo1g
1376098_a_at	Myo1g
1393049_at	Myo1g
1375046_at	Nacad
39572_at	GRIK2
39573_at	GRIK2
213845_at	GRIK2
215655_at	GRIK2
1555375_at	GRIK2
1560142_at	GRIK2
1560265_at	GRIK2
1563754_at	GRIK2
1372691_at	Upp1
1391415_at	Pno1
223736_at	IFT81
219372_at	IFT81
59268_at	IFT81
rc_AA891969_at	C1d
1377731_at	C1d
1397387_at	C1d
222906_at	FLVCR1
63468_at	FLVCR1
1375424_at	Actr2
1384333_at	Actr2
1398626_s_at	Actr2
1383738_at	Cep68
1388410_at	Ugp2
220431_at	TMPRSS11E
69149_at	TMPRSS11E
1371523_at	Commd1
71690_r_at	C13orf15
228193_s_at	C13orf15
239827_at	C13orf15
218723_s_at	C13orf15
86006_at	C13orf15
58635_at	C13orf15
50199_s_at	C13orf15
52506_at	C13orf15
57044_s_at	C13orf15
58582_at	C13orf15
81451_at	MCTS1
230235_at	MCTS1
218163_at	MCTS1
55765_at	MCTS1
1558573_at	MCTS1
56955_f_at	MCTS1
1373806_at	Ccdc104
1394424_at	Ccdc104
218573_at	MAGEH1
45343_at	MAGEH1
1383774_at	Ncrna00117
223018_at	NOB1
45763_at	NOB1
rc_AA894155_at	Erlec1
1373346_at	Erlec1
1395331_at	Erlec1
1393573_at	Pde6b
67173_at	DBNL
88842_r_at	DBNL
222429_at	DBNL
48577_at	DBNL
1372453_at	Dr1
1384005_at	Dr1
1398553_at	Tmed5
223368_s_at	METTL11A
223369_at	METTL11A
44694_at	METTL11A
230593_at	GRIK3
34540_at	GRIK3
207454_at	GRIK3
46642_at	GRIK3
221135_s_at	ASTE1
64415_at	ASTE1
1373709_at	Fam149b1
1389436_at	Zmynd17
223198_x_at	COMMD5
223819_x_at	COMMD5
224387_at	COMMD5
44082_at	COMMD5
51601_s_at	COMMD5
91392_at	MACROD1
219188_s_at	MACROD1
73100_at	MACROD1
91202_at	MACROD1
1559731_x_at	MACROD1
49159_at	MACROD1
1371851_at	Psmd6
1374882_at	RGD1306063
1379939_a_at	RGD1306063
1391530_a_at	Oxsm
224231_at	PRO0471
1383898_at	Fam3d
rc_AA892828_at	Pdhb
rc_AA892828_g_at	Pdhb
1371388_at	Pdhb
72576_at	HIPK2
80844_at	HIPK2
85541_at	HIPK2
224016_at	HIPK2
224065_at	HIPK2
224066_s_at	HIPK2
225097_at	HIPK2
225115_at	HIPK2
225116_at	HIPK2
225368_at	HIPK2
240294_at	HIPK2
37851_at	HIPK2
213763_at	HIPK2
219028_at	HIPK2
75019_at	HIPK2
42754_at	HIPK2
44036_at	HIPK2
56287_at	HIPK2
55913_at	HIPK2
218049_s_at	MRPL13
45783_at	MRPL13
89228_at	KLF15
231015_at	KLF15
221302_at	KLF15
1379850_at	Psmc6
1382385_at	Psmc6
1384323_at	Psmc6
1384182_at	Fermt2
1391076_at	Fermt2
1398327_at	Fermt2
1372685_at	Cdkn3
1388682_at	Cnih
rc_AA874827_at	Dlgap5
1376684_at	Dlgap5
77477_at	ABR
77479_at	ABR
39058_at	ABR
212895_s_at	ABR
214671_s_at	ABR
234458_at	ANPEP
234576_at	ANPEP
39385_at	ANPEP
202888_s_at	ANPEP
242215_at	GRIK4
208552_at	GRIK4
63768_at	GRIK4
rc_AA892630_at	Parp2
1383251_at	Parp2
1389117_at	Osgep
1388337_at	Np
1396245_at	Np
rc_AA799995_at	Hnrnpc
rc_AA799995_g_at	Hnrnpc
1371505_at	Hnrnpc
1371268_at	Olr1641
L11035_g_at	LOC290071
M18853_at	LOC290071
M18853_g_at	LOC290071
U76836_at	LOC290071
U76836_g_at	LOC290071
X14318cds_at	LOC290071
X62327cds_r_at	LOC290071
34904_at	GRIK5
34905_at	GRIK5
34906_g_at	GRIK5
214966_at	GRIK5
217509_x_at	GRIK5
1553168_at	GRIK5
224083_s_at	PRO1596
210692_s_at	SLC43A3
213113_s_at	SLC43A3
220852_at	PRO1768
37134_f_at	GRIN1
37135_f_at	GRIN1
205914_s_at	GRIN1
205915_x_at	GRIN1
210781_x_at	GRIN1
210782_x_at	GRIN1
211125_x_at	GRIN1
1377383_at	Efs
1385104_at	Efs
1382096_at	Cmtm5
1371829_at	Nrl
1385544_at	Nrl
1389449_at	Fitm1
1384777_at	Fam158a
1393443_a_at	Fam158a
1374135_at	Ipo4
1376133_at	Mdp1
1378092_at	Mdp1
1378387_at	Tinf2
1389407_at	Dhrs1
1379406_at	RGD1308396
U67888_at	Mcpt3
1388231_at	Mcpt3
rc_AA893596_at	Mphosph8
rc_AA893596_g_at	Mphosph8
1376676_a_at	Mphosph8
1382354_at	Mphosph8
1395616_at	Mphosph8
1376051_at	Cryl1
1390098_at	N6amt2
87339_at	ATAD2
222740_at	ATAD2
228401_at	ATAD2
235266_at	ATAD2
218782_s_at	ATAD2
58354_at	ATAD2
61977_s_at	ATAD2
61978_at	ATAD2
62155_r_at	ATAD2
1383296_a_at	Xpo4
1385428_at	Xpo4
1385864_at	Xpo4
1392465_at	Sap18
1383341_at	Cab39l
231384_at	GRIN2A
242286_at	GRIN2A
38236_at	GRIN2A
206534_at	GRIN2A
46626_at	GRIN2A
54354_at	GRIN2A
66577_at	GRIN2A
1393591_at	Tnfrsf19
1374515_at	RGD1306437
1371303_at	Tdh
1384415_at	Sox7
1379278_at	Ints9
1397341_at	Pbk
220479_at	CPS1-IT
60136_i_at	CPS1-IT
1398337_at	LOC290341
225183_at	C16orf72
228371_s_at	C16orf72
228373_at	C16orf72
220743_at	C16orf72
45560_s_at	C16orf72
46224_at	C16orf72
1568954_s_at	C16orf72
49602_at	C16orf72
49605_g_at	C16orf72
63814_at	C16orf72
63815_g_at	C16orf72
1380474_at	Loxl2
1391450_at	Loxl2
rc_AA893726_at	Pdlim2
1375367_at	Pdlim2
1374862_at	Phyhip
1385336_at	Dok2
1383279_at	Rcbtb2
1386610_at	Rcbtb2
1393419_at	Rcbtb2
rc_AA799520_at	Itm2b
1371319_at	Itm2b
1371320_at	Itm2b
1373064_at	Dnajc15
1378374_at	RGD1560137
rc_AA893000_at	RGD1308772
1380431_at	RGD1308772
1383933_at	RGD1308772
1393230_s_at	RGD1308772
1376377_at	Diaph3
32489_at	GRIN2B
210411_s_at	GRIN2B
210412_at	GRIN2B
1398903_at	Esd
1372627_at	Sugt1
1383364_at	Sugt1
208077_at	C9orf38
rc_AA800029_at	Mycbp2
1372863_at	Mycbp2
1390423_at	Mycbp2
1397192_at	Mycbp2
1372492_at	Cldn10
1377572_at	RGD1562426
41538_r_at	GRIN2C
41539_at	GRIN2C
210400_at	GRIN2C
217573_at	GRIN2C
1569268_at	GRIN2C
1382945_at	A2ld1
1392725_at	A2ld1
1379849_at	Thoc3
1390572_at	Thoc3
1392671_at	Thoc3
1388445_at	Anxa11
1372803_at	RGD1305689
88362_at	PRO0628
1372489_at	Slmap
1376729_at	Appl1
1382556_a_at	Appl1
1389539_at	Appl1
1395505_at	Appl1
1397179_at	Appl1
1377750_at	Arhgef3
1371783_at	Selk
X94769cds_at	Chdh
1377666_at	Chdh
1381421_at	Rft1
1373032_at	Mustn1
1371427_at	Spcs1
rc_AA800679_at	Gnl3
rc_AA892598_at	Gnl3
rc_AA892598_g_at	Gnl3
1388953_at	Gnl3
1371849_at	Nt5dc2
1371354_at	Tnnc1
1391856_at	Sema3g
1395078_at	Sema3g
1385938_at	Mettl6
1397176_at	Mettl6
1375115_at	LOC290577
1378938_at	LOC290577
1380762_at	LOC290577
1388553_at	LOC290577
1388895_at	LOC290577
224584_at	C20orf30
220477_s_at	C20orf30
45765_at	C20orf30
50519_r_at	C20orf30
S74257_at	LOC290595
S74257_g_at	LOC290595
1372809_at	LOC290595
1371574_at	Ghitm
1373142_at	Ghitm
229883_at	GRIN2D
31711_at	GRIN2D
207036_x_at	GRIN2D
49839_at	GRIN2D
1372705_at	Cherp
222799_at	WDR91
230888_at	WDR91
218971_s_at	WDR91
51081_at	WDR91
63387_at	WDR91
1381289_at	Haus8
1388923_at	Haus8
rc_AA892132_at	Use1
219917_at	ZCCHC4
220472_at	ZCCHC4
220473_s_at	ZCCHC4
51699_at	ZCCHC4
1371992_at	MGC94542
1385681_at	MGC94542
1371604_at	Mrpl34
1398438_at	Gtpbp3
1388457_at	Fam125a
1374523_at	Pgls
1372050_at	Glt25d1
1385187_at	Glt25d1
1399148_s_at	Glt25d1
1399149_x_at	Glt25d1
1375978_at	Fcho1
220377_at	FAM30A
66763_at	FAM30A
1374313_at	Map1s
X14181cds_r_at	Rpl18a
X14181cds_s_at	Rpl18a
rc_AA799899_i_at	Rpl18a
1398324_at	Rpl18a
rc_AA685974_at	Ccdc124
1373965_at	Ccdc124
1372070_at	Ifi30
1372420_at	Mpv17l2
L27061_at	Pde4c
L27061_g_at	Pde4c
1384400_at	Pde4c
1371683_at	Lsm4
1375215_x_at	Pgpep1
220694_at	ASAP1-IT
1371817_at	Isyna1
1371528_at	Fkbp8
1376070_at	Fkbp8
1376799_a_at	Crlf1
1395512_at	Crlf1
1383142_at	Klhl26
1371802_at	Cope
71901_at	ZC3H7A
90991_at	ZC3H7A
226897_s_at	ZC3H7A
218348_s_at	ZC3H7A
60818_at	ZC3H7A
63401_at	ZC3H7A
1374332_at	Ddx49
1376164_at	Sf4
rc_AA893275_at	RGD1308759
1377205_at	RGD1308759
1383865_at	RGD1308759
1394439_at	RGD1308759
1397290_at	RGD1308759
1372073_at	Gatad2a
1389793_at	Gatad2a
U21720mRNA_at	Atp13a1
rc_AA893621_at	Atp13a1
1371925_at	Atp13a1
1378924_at	Ints10
1388625_at	Ints10
1398048_at	Ints10
225845_at	ZBTB44
226148_at	ZBTB44
220243_at	ZBTB44
79132_at	ZBTB44
43371_s_at	ZBTB44
47997_at	ZBTB44
49531_at	ZBTB44
53114_at	ZBTB44
1554469_at	ZBTB44
1554470_s_at	ZBTB44
1390579_at	RGD1305222
1373884_at	Klhl2
1392446_at	Klhl2
32505_at	GRINA
35798_at	GRINA
212090_at	GRINA
43061_i_at	GRINA
71998_at	CCDC113
222890_at	CCDC113
58850_at	CCDC113
1389996_at	Nek1
1378638_a_at	RGD1311747
79920_at	C1GALT1C1
238989_at	C1GALT1C1
219283_at	C1GALT1C1
64447_at	C1GALT1C1
241458_at	SETD2
35815_at	SETD2
212493_s_at	SETD2
215038_s_at	SETD2
220946_s_at	SETD2
72506_at	SETD2
52661_at	SETD2
1377118_at	RGD1308517
217907_at	MRPL18
65782_at	MRPL18
1378180_at	Dctd
1386129_at	Ing2
1392165_at	Ing2
1397243_at	Ing2
1399129_at	RGD1309765
AB003091_at	Irf2
1382503_at	Irf2
1386518_at	Irf2
1398561_at	Irf2
220747_at	HSPC072
1374616_at	Pdgfrl
1374472_at	Vps37a
227559_at	NDUFAF4
219006_at	NDUFAF4
43987_at	NDUFAF4
53035_at	NDUFAF4
53605_at	NDUFAF4
1390419_a_at	Tusc3
78692_at	MED4
222438_at	MED4
217843_s_at	MED4
60538_at	MED4
1398879_at	Tmem66
1371533_at	Dctn6
1396392_at	Dctn6
1102_s_at	NR3C1
36690_at	NR3C1
706_at	NR3C1
201865_x_at	NR3C1
201866_s_at	NR3C1
211671_s_at	NR3C1
216321_s_at	NR3C1
76985_at	NR3C1
222792_s_at	CCDC59
218936_s_at	CCDC59
55598_at	CCDC59
1397349_at	Ubxn8
1384526_at	Tex15
220839_at	METTL5
221570_s_at	METTL5
1376607_a_at	RGD1310414
1376856_at	RGD1310414
1396731_at	RGD1310414
218571_s_at	CHMP4A
218572_at	CHMP4A
72011_at	CHMP4A
58474_at	CHMP4A
1374209_at	Erlin2
1388871_at	Ash2l
1389719_at	Ash2l
81306_s_at	GTPBP8
81308_at	GTPBP8
81994_at	GTPBP8
223486_at	GTPBP8
242685_at	GTPBP8
221046_s_at	GTPBP8
1377897_at	Whsc1l1
1385941_at	Whsc1l1
1394868_at	Whsc1l1
1398984_at	Tm2d2
1375337_at	Adam9
1383671_at	Adam9
1389103_at	Gins4
1372919_at	Agpat6
1384383_at	Agpat6
1390966_at	Agpat6
79750_r_at	PHPT1
223207_x_at	PHPT1
225683_x_at	PHPT1
236744_at	PHPT1
57061_at	PHPT1
rc_AA799656_at	Mrps31
rc_AA799656_g_at	Mrps31
1372456_at	Mrps31
1373423_at	Vps36
1379843_at	Vps36
1389191_at	Vps36
1388238_at	Defa24
221711_s_at	BABAM1
91135_at	BABAM1
46226_at	BABAM1
46227_at	BABAM1
1389016_at	Usp4
1394536_at	Usp4
91716_at	THYN1
223711_s_at	THYN1
218491_s_at	THYN1
1396172_at	Cdc16
1399074_at	Cdc16
1385348_at	LOC290876
rc_H31420_at	Fam70b
1374899_at	Fam70b
218027_at	MRPL15
65747_at	MRPL15
1379392_at	Adprhl1
223229_at	UBE2T
45803_at	UBE2T
229394_s_at	GRLF1
229397_s_at	GRLF1
34724_at	GRLF1
34725_at	GRLF1
202044_at	GRLF1
202045_s_at	GRLF1
202046_s_at	GRLF1
53559_at	GRLF1
57732_at	GRLF1
223180_s_at	C18orf55
223181_at	C18orf55
64941_at	C18orf55
1372439_at	Col4a1
1373245_at	Col4a1
226462_at	STXBP6
230560_at	STXBP6
220994_s_at	STXBP6
220995_at	STXBP6
43010_at	STXBP6
55730_at	STXBP6
1372522_at	Arglu1
1395516_at	Arglu1
219865_at	HSPC157
50179_at	HSPC157
1372421_at	Aga
1373639_at	RGD1565675
218339_at	MRPL22
52010_at	MRPL22
1372019_at	Med10
81034_at	HSPC159
226188_at	HSPC159
219998_at	HSPC159
54146_at	HSPC159
1384011_a_at	Fastkd3
1378854_at	Mtrr
1398642_at	Mtrr
218556_at	ORMDL2
45352_s_at	ORMDL2
49233_at	ORMDL2
rc_AA799396_at	Npepo
rc_AA799396_g_at	Npepo
1374767_at	Npepo
222721_at	CNIH4
223993_s_at	CNIH4
228306_at	CNIH4
228437_at	CNIH4
243051_at	CNIH4
218728_s_at	CNIH4
82264_at	CNIH4
54751_at	CNIH4
58732_at	CNIH4
60053_at	CNIH4
60054_at	CNIH4
1373805_at	Ctsr
223554_s_at	RANGRF
218526_s_at	RANGRF
75305_f_at	RANGRF
43851_at	RANGRF
56566_s_at	RANGRF
48926_at	RANGRF
1388603_a_at	Isca1
1388613_at	Isca1
rc_AA891864_at	Agtpbp1
1373378_at	Agtpbp1
1377997_at	Agtpbp1
1380339_at	Agtpbp1
1383759_at	Agtpbp1
1391891_at	Agtpbp1
218072_at	COMMD9
51128_at	COMMD9
1373815_at	Lman2
1371620_at	Prelid1
1379239_at	Uimc1
1391908_at	Uimc1
1398995_at	Uimc1
rc_AA894259_at	Higd2a
1398933_at	Higd2a
77923_at	SLC25A4
32822_at	SLC25A4
34988_at	SLC25A4
202825_at	SLC25A4
214821_at	SLC25A4
1557631_at	SLC25A4
221597_s_at	TMEM208
63352_at	TMEM208
63353_g_at	TMEM208
63354_at	TMEM208
1380555_at	Faf2
1383070_at	Faf2
1390366_at	Pcdh24
1388792_at	Gadd45g
223051_at	SSU72
223052_x_at	SSU72
223053_x_at	SSU72
226229_s_at	SSU72
227244_s_at	SSU72
55002_at	SSU72
58523_at	SSU72
49781_s_at	SSU72
61293_at	SSU72
1376749_at	Ogn
1383263_at	Ogn
1385248_a_at	Ogn
1390450_a_at	Ogn
88331_at	DROSHA
218269_at	DROSHA
86439_at	DROSHA
53235_at	DROSHA
62181_at	DROSHA
1375120_at	Id4
1375183_at	Id4
1385923_at	Id4
1394022_at	Id4
227808_at	DNAJC15
218435_at	DNAJC15
45614_at	DNAJC15
52105_at	DNAJC15
1379351_at	Ccdc90a
1392328_at	Ccdc90a
234676_s_at	N6AMT1
234698_at	N6AMT1
220311_at	N6AMT1
82238_at	N6AMT1
47395_at	N6AMT1
55877_at	N6AMT1
1374650_at	Nedd9
1396053_at	Nedd9
33851_at	C16orf80
41299_f_at	C16orf80
217957_at	C16orf80
1373200_at	Eef1e1
1395312_at	Eef1e1
78608_at	SCG3
219196_at	SCG3
43136_at	SCG3
49507_at	SCG3
1377907_at	Snrnp48
1382466_at	Snrnp48
rc_AA925880_at	Riok1
1385655_at	Riok1
1385856_at	Riok1
218708_at	NXT1
48836_s_at	NXT1
64041_at	NXT1
1378181_at	Rpp40
1388908_at	Peci
1388884_at	RGD1310224
1385179_at	RGD1307537
1376010_at	Prpf4b
1382646_at	Prpf4b
1397203_at	Prpf4b
221666_s_at	PYCARD
46664_at	PYCARD
X03369_i_at	Tubb2b
X03369_s_at	Tubb2b
1388131_at	Tubb2b
1374959_at	Nqo2
1375003_at	Serpinb6a
218530_at	FHOD1
55671_at	FHOD1
1377034_at	Serpinb1a
1380346_at	Serpinb1a
1393713_at	Gmds
31468_f_at	GRM1
33509_at	GRM1
33510_s_at	GRM1
207299_s_at	GRM1
210939_s_at	GRM1
210940_s_at	GRM1
218520_at	TBK1
1554391_at	TBK1
63819_at	TBK1
M24542cds_at	Uqcrfs1
M24542cds_g_at	Uqcrfs1
rc_AI103911_at	Uqcrfs1
1371254_at	Uqcrfs1
1376893_at	Nrsn1
221100_at	C6orf15
1391162_at	Dcdc2
1380833_at	Gpld1
L34821_at	Aldh5a1
1371062_at	Aldh5a1
1391657_at	Aldh5a1
1388497_at	Acot13
1378056_at	Gmnn
1392700_at	Gmnn
32650_at	TAGLN3
32651_at	TAGLN3
32652_g_at	TAGLN3
204743_at	TAGLN3
222475_at	SAP30BP
217965_s_at	SAP30BP
44122_at	SAP30BP
57478_at	SAP30BP
57483_g_at	SAP30BP
65279_s_at	SAP30BP
223129_x_at	MYLIP
223130_s_at	MYLIP
227707_at	MYLIP
228097_at	MYLIP
228098_s_at	MYLIP
220319_s_at	MYLIP
49328_at	MYLIP
56233_at	MYLIP
49005_at	MYLIP
61606_f_at	MYLIP
91003_at	BRD7
222737_s_at	BRD7
238545_at	BRD7
221776_s_at	BRD7
48361_at	BRD7
63521_at	BRD7
1371737_at	Trim27
219945_at	DDX25
56052_at	DDX25
1375855_at	Epdr1
1374815_at	Stard3nl
220815_at	CTNNA3
1554235_at	CTNNA3
241802_x_at	GRM2
32498_at	GRM2
208465_at	GRM2
58160_at	GRM2
rc_AA799735_at	Hax1
1389327_at	Mrpl32
1393622_at	Hecw1
228426_at	CLEC2D
233500_x_at	CLEC2D
235522_at	CLEC2D
220132_s_at	CLEC2D
46336_at	CLEC2D
47484_at	CLEC2D
50889_at	CLEC2D
1377866_a_at	Ggps1
1379556_a_at	Ggps1
1380586_at	Ggps1
1386215_at	Ggps1
220126_at	PRSS50
90282_at	PRSS50
69584_at	ANKRD11
69586_f_at	ANKRD11
75856_at	ANKRD11
226012_at	ANKRD11
227661_at	ANKRD11
228356_at	ANKRD11
231999_at	ANKRD11
234701_at	ANKRD11
238538_at	ANKRD11
219437_s_at	ANKRD11
91711_at	ANKRD11
42706_at	ANKRD11
48033_at	ANKRD11
53950_at	ANKRD11
64481_at	ANKRD11
64661_at	ANKRD11
1374775_at	Mki67
220440_at	LGALS13
63617_at	LGALS13
rc_AA800206_at	Actn2
1372595_at	Actn2
220560_at	C11orf21
83146_at	C11orf21
1568978_s_at	C11orf21
1372068_at	Zmynd11
1392154_at	Zmynd11
1397302_at	Zmynd11
223834_at	CD274
227458_at	CD274
56769_at	CD274
222077_s_at	RACGAP1
50271_at	RACGAP1
76407_at	UHRF1
83050_at	UHRF1
225655_at	UHRF1
48083_at	UHRF1
63346_at	UHRF1
1372393_at	Fbxo18
1388355_at	Rbm17
1396185_at	Rbm17
1396401_at	Rbm17
39928_at	GRM3
205814_at	GRM3
AF056704_at	Syn3
